epoch_time,heading,x,y
1751118869.186103,-1.195826074,22.728079753,-7.062452659
1751118869.195353,-1.197456812,22.732828098,-7.074545707
1751118869.206386,-1.199569301,22.738412522,-7.088846693
1751118869.216637,-1.201560923,22.743649755,-7.102340223
1751118869.225738,-1.203176411,22.748354163,-7.114526060
1751118869.235982,-1.204688504,22.753472436,-7.127845892
1751118869.246504,-1.206247281,22.758727637,-7.141585031
1751118869.256146,-1.208005306,22.763549860,-7.154255132
1751118869.266187,-1.209891542,22.768462581,-7.167234097
1751118869.276261,-1.211526603,22.773409327,-7.180372780
1751118869.286775,-1.213199501,22.778472304,-7.193887921
1751118869.297363,-1.214836964,22.783535660,-7.207472473
1751118869.306759,-1.216427630,22.788205819,-7.220064179
1751118869.318762,-1.218353085,22.793460102,-7.234307553
1751118869.325841,-1.219870406,22.797581319,-7.245538904
1751118869.336695,-1.221524053,22.802592420,-7.259262652
1751118869.346348,-1.223059868,22.807538621,-7.272876006
1751118869.356442,-1.224859105,22.812515655,-7.286645718
1751118869.368870,-1.226488187,22.817000630,-7.299120924
1751118869.380506,-1.229030640,22.823938234,-7.318545418
1751118869.385523,-1.229816642,22.826290547,-7.325166393
1751118869.395792,-1.231442179,22.831138876,-7.338865151
1751118869.405704,-1.232919967,22.835780978,-7.352046214
1751118869.417032,-1.234615202,22.840833950,-7.366466908
1751118869.426191,-1.235864231,22.845123518,-7.378766910
1751118869.435913,-1.237247154,22.849854994,-7.392391688
1751118869.448537,-1.238992822,22.855481683,-7.408676481
1751118869.455818,-1.239991495,22.858896451,-7.418603632
1751118869.468261,-1.242034511,22.864546036,-7.435109239
1751118869.475544,-1.243142460,22.867872730,-7.444878588
1751118869.486588,-1.245030841,22.872738799,-7.459239013
1751118869.496384,-1.246495905,22.877092453,-7.472158464
1751118869.507194,-1.248083589,22.881435732,-7.485112432
1751118869.516539,-1.249793584,22.886090597,-7.499072041
1751118869.525975,-1.251521795,22.890284526,-7.511721758
1751118869.536355,-1.253115357,22.894876474,-7.525649377
1751118869.549103,-1.255140764,22.900497972,-7.542803998
1751118869.555830,-1.256160756,22.903315790,-7.551447336
1751118869.566505,-1.258047384,22.908107067,-7.566216834
1751118869.576379,-1.259515444,22.912364968,-7.579417558
1751118869.585760,-1.261023321,22.916496096,-7.592290780
1751118869.596175,-1.262628746,22.920873133,-7.606003623
1751118869.606125,-1.264318128,22.925146933,-7.619469576
1751118869.616487,-1.265895341,22.929595639,-7.633566438
1751118869.627920,-1.267560221,22.934267492,-7.648454445
1751118869.637743,-1.269079641,22.938273642,-7.661292542
1751118869.646475,-1.270730484,22.942312140,-7.674306809
1751118869.655723,-1.272324658,22.946169052,-7.686807528
1751118869.667548,-1.274249797,22.950800122,-7.701911681
1751118869.678258,-1.275708853,22.954521887,-7.714123845
1751118869.694001,-1.278696305,22.961822625,-7.738272023
1751118869.699914,-1.279409682,22.963952736,-7.745365009
1751118869.706388,-1.280522832,22.966667460,-7.754434738
1751118869.716501,-1.282239360,22.970850154,-7.768481179
1751118869.734091,-1.284044245,22.975295301,-7.783505661
1751118869.741009,-1.285366178,22.978768327,-7.795312220
1751118869.747401,-1.287114390,22.983337314,-7.810933031
1751118869.755522,-1.288457347,22.986617347,-7.822211732
1751118869.765465,-1.290251179,22.990468916,-7.835533599
1751118869.776495,-1.292052079,22.994760108,-7.850476654
1751118869.789631,-1.293966768,22.999292915,-7.866372327
1751118869.796024,-1.295263303,23.002138238,-7.876411421
1751118869.810805,-1.297529790,23.007839972,-7.896666197
1751118869.815489,-1.298294555,23.009664332,-7.903184895
1751118869.825640,-1.299929146,23.013546962,-7.917122488
1751118869.837245,-1.301860048,23.017946767,-7.933026219
1751118869.847067,-1.303328282,23.021385895,-7.945540170
1751118869.857084,-1.304856969,23.024968033,-7.958651346
1751118869.866310,-1.306502129,23.028800704,-7.972767584
1751118869.876169,-1.308047418,23.032468374,-7.986361825
1751118869.886118,-1.309660768,23.036102249,-7.999915887
1751118869.896918,-1.311395932,23.039986086,-8.014499862
1751118869.908176,-1.313072813,23.043625200,-8.028259249
1751118869.921941,-1.314670038,23.047190253,-8.041828435
1751118869.926790,-1.316256998,23.050648559,-8.055077115
1751118869.938747,-1.318060510,23.054466941,-8.069807376
1751118869.947867,-1.319631669,23.057771731,-8.082645482
1751118869.956678,-1.321082189,23.061065065,-8.095519623
1751118869.966252,-1.322791261,23.064612980,-8.109480784
1751118869.976835,-1.324473770,23.068350535,-8.124293366
1751118869.989856,-1.326081953,23.071899682,-8.138457454
1751118869.998481,-1.327672554,23.075498535,-8.152917969
1751118870.008724,-1.329326081,23.079102507,-8.167499936
1751118870.022207,-1.331114973,23.083527070,-8.185535299
1751118870.031947,-1.332544630,23.086856826,-8.199203035
1751118870.038894,-1.333576457,23.089302626,-8.209296376
1751118870.051498,-1.335337650,23.093453223,-8.226530195
1751118870.059369,-1.336421295,23.095964732,-8.237023858
1751118870.069656,-1.337893244,23.099047962,-8.249979411
1751118870.078738,-1.339262885,23.102298378,-8.263724144
1751118870.089013,-1.340779429,23.105578119,-8.277682798
1751118870.098511,-1.342284339,23.108811771,-8.291539267
1751118870.108702,-1.343974004,23.112043848,-8.305489639
1751118870.118822,-1.345489402,23.115258028,-8.319464574
1751118870.129328,-1.346828158,23.118170547,-8.332211167
1751118870.139751,-1.348506984,23.121798782,-8.348201135
1751118870.148768,-1.349969545,23.124559549,-8.360457266
1751118870.165984,-1.351638834,23.127756404,-8.374753758
1751118870.171900,-1.353154577,23.131164514,-8.390109781
1751118870.179430,-1.354373551,23.133888457,-8.402462967
1751118870.189118,-1.355786591,23.136942754,-8.416401526
1751118870.198762,-1.357232543,23.139808858,-8.429571260
1751118870.208315,-1.358754130,23.142761746,-8.443237323
1751118870.219585,-1.360447872,23.146024267,-8.458454842
1751118870.229532,-1.361797887,23.148918429,-8.472055160
1751118870.240504,-1.363484457,23.152101897,-8.487127359
1751118870.250889,-1.365099283,23.155126120,-8.501563424
1751118870.267832,-1.367143455,23.158643096,-8.518506031
1751118870.271249,-1.368348862,23.160956916,-8.529744308
1751118870.280492,-1.369646971,23.163577175,-8.542552107
1751118870.289400,-1.371143770,23.166217953,-8.555552702
1751118870.301691,-1.372811778,23.169137865,-8.570044994
1751118870.310626,-1.374333520,23.171839741,-8.583566462
1751118870.320121,-1.375786483,23.174614562,-8.597561274
1751118870.329840,-1.377217109,23.177326856,-8.611344869
1751118870.341788,-1.378653843,23.180136769,-8.625733421
1751118870.350686,-1.380201909,23.182916799,-8.640082754
1751118870.360786,-1.381929805,23.185679366,-8.654468102
1751118870.372001,-1.383818028,23.188669837,-8.670193662
1751118870.381072,-1.385305625,23.191009412,-8.682610609
1751118870.391582,-1.387004382,23.193695141,-8.696990591
1751118870.400705,-1.388420554,23.196146341,-8.710229064
1751118870.409895,-1.389996213,23.198518930,-8.723150921
1751118870.421887,-1.391954465,23.201439238,-8.739215583
1751118870.432028,-1.393545606,23.203982145,-8.753346624
1751118870.441549,-1.394942011,23.206393648,-8.766863250
1751118870.453021,-1.396831595,23.209122161,-8.782303414
1751118870.462843,-1.398503673,23.211623681,-8.796607664
1751118870.474302,-1.400199335,23.214136053,-8.811117923
1751118870.483553,-1.401687220,23.216495906,-8.824877550
1751118870.494219,-1.403241781,23.218784454,-8.838344350
1751118870.514984,-1.405048146,23.221621464,-8.855210085
1751118870.515106,-1.406487002,23.223859475,-8.868648090
1751118870.525288,-1.408223142,23.226351389,-8.883758629
1751118870.533604,-1.409625286,23.228253414,-8.895405992
1751118870.545371,-1.411448755,23.230862270,-8.911545355
1751118870.554614,-1.413038815,23.232944641,-8.924568746
1751118870.563411,-1.414538033,23.234939937,-8.937172405
1751118870.573323,-1.416123723,23.237127499,-8.951129907
1751118870.585402,-1.418019741,23.239726323,-8.967902241
1751118870.593459,-1.419215631,23.241474356,-8.979300149
1751118870.606079,-1.421054848,23.244153678,-8.996949158
1751118870.614743,-1.422314291,23.245757655,-9.007626198
1751118870.624456,-1.424014600,23.247901769,-9.022043910
1751118870.633220,-1.425304819,23.249856128,-9.035322075
1751118870.644000,-1.426895126,23.252058904,-9.050439121
1751118870.653523,-1.428452794,23.254000115,-9.063909685
1751118870.663125,-1.430024665,23.255937753,-9.077506111
1751118870.673695,-1.431397808,23.257797285,-9.090693471
1751118870.683703,-1.432907356,23.259947224,-9.106100917
1751118870.696044,-1.434802806,23.262224351,-9.122625339
1751118870.705349,-1.436329396,23.264127020,-9.136609320
1751118870.721511,-1.437856938,23.265953829,-9.150190978
1751118870.726437,-1.439465885,23.267945507,-9.165176212
1751118870.739417,-1.441609240,23.270460571,-9.184375102
1751118870.743843,-1.442315436,23.271280225,-9.190701955
1751118870.753836,-1.443944957,23.273106416,-9.204928587
1751118870.763710,-1.445516869,23.274831448,-9.218539645
1751118870.773002,-1.446934074,23.276535842,-9.232150923
1751118870.783948,-1.448498670,23.278395091,-9.247180592
1751118870.793826,-1.449984880,23.280091235,-9.261065572
1751118870.803747,-1.451606870,23.281782280,-9.275089852
1751118870.816495,-1.453411216,23.283768540,-9.291803288
1751118870.829842,-1.454747685,23.285282243,-9.304713360
1751118870.839903,-1.456035717,23.286710308,-9.317032798
1751118870.842970,-1.457444433,23.288248644,-9.330461777
1751118870.853388,-1.458969023,23.289892199,-9.344997793
1751118870.863290,-1.460538522,23.291453623,-9.359001447
1751118870.873259,-1.462032681,23.292983896,-9.372919264
1751118870.883485,-1.463448465,23.294551122,-9.387366640
1751118870.893352,-1.464812209,23.296041401,-9.401285063
1751118870.903609,-1.466398977,23.297565599,-9.415721433
1751118870.913462,-1.467926413,23.298978689,-9.429308019
1751118870.925033,-1.469635142,23.300637140,-9.445508437
1751118870.933375,-1.470903041,23.301849840,-9.457531166
1751118870.943651,-1.472436572,23.303284362,-9.471955360
1751118870.953718,-1.473998960,23.304637545,-9.485778951
1751118870.963489,-1.475714419,23.305996904,-9.499904344
1751118870.974160,-1.477460960,23.307355997,-9.514288052
1751118870.985590,-1.479114192,23.308736333,-9.529166608
1751118870.994028,-1.480544638,23.309969063,-9.542680617
1751118871.003638,-1.482203087,23.311217200,-9.556601158
1751118871.016476,-1.483917791,23.312483400,-9.570996050
1751118871.023750,-1.485681422,23.313674104,-9.584807827
1751118871.034054,-1.487188949,23.314894191,-9.599236163
1751118871.044265,-1.488803974,23.316084214,-9.613575592
1751118871.053833,-1.490200222,23.317194803,-9.627206833
1751118871.064160,-1.491985094,23.318343889,-9.641593267
1751118871.073967,-1.493580842,23.319449958,-9.655742441
1751118871.093867,-1.496609724,23.321578818,-9.683810631
1751118871.104162,-1.498325478,23.322616045,-9.697930168
1751118871.114362,-1.499932013,23.323648856,-9.712316622
1751118871.124318,-1.501505549,23.324638047,-9.726409163
1751118871.134203,-1.503033909,23.325591285,-9.740297872
1751118871.143790,-1.504613224,23.326526103,-9.754235179
1751118871.154961,-1.506567113,23.327549157,-9.769902466
1751118871.164166,-1.508141393,23.328351179,-9.782527298
1751118871.174325,-1.509775365,23.329254499,-9.797116524
1751118871.183506,-1.511409773,23.330051548,-9.810339719
1751118871.193773,-1.512981580,23.330868286,-9.824261122
1751118871.204250,-1.514609714,23.331691219,-9.838682736
1751118871.213973,-1.516116370,23.332482779,-9.852947611
1751118871.224291,-1.517822363,23.333231146,-9.866837375
1751118871.233507,-1.519467201,23.333953778,-9.880681197
1751118871.244161,-1.521273829,23.334717627,-9.895816339
1751118871.253820,-1.522650025,23.335376518,-9.909297959
1751118871.263979,-1.524358988,23.336064321,-9.923830915
1751118871.273790,-1.525978764,23.336684324,-9.937409857
1751118871.285975,-1.527956392,23.337411480,-9.953990081
1751118871.294595,-1.529241594,23.337944723,-9.966619479
1751118871.304229,-1.530783562,23.338489882,-9.979979125
1751118871.313063,-1.532350610,23.339007937,-9.993178187
1751118871.323353,-1.534052999,23.339547294,-10.007518118
1751118871.333575,-1.535672467,23.340060009,-10.021780389
1751118871.343147,-1.537293585,23.340527874,-10.035410117
1751118871.353468,-1.539024365,23.341002999,-10.049962669
1751118871.365399,-1.540649689,23.341453236,-10.064500892
1751118871.373918,-1.542095322,23.341864502,-10.078474146
1751118871.383694,-1.543657434,23.342253262,-10.092394624
1751118871.394198,-1.545308829,23.342640596,-10.107111372
1751118871.404557,-1.547023558,23.342996394,-10.121554118
1751118871.414418,-1.548583325,23.343310602,-10.135217144
1751118871.425797,-1.549988787,23.343583720,-10.147912285
1751118871.433386,-1.551714955,23.343875069,-10.162518382
1751118871.443870,-1.553312563,23.344128502,-10.176378833
1751118871.453359,-1.554854976,23.344352260,-10.189766198
1751118871.462906,-1.556473561,23.344563742,-10.203740880
1751118871.478541,-1.558224772,23.344767077,-10.218861006
1751118871.483552,-1.559700557,23.344931768,-10.232777541
1751118871.496565,-1.561291808,23.345087360,-10.247882785
1751118871.503703,-1.562891275,23.345204590,-10.261349760
1751118871.524670,-1.566311618,23.345386587,-10.290727935
1751118871.533814,-1.567653806,23.345437310,-10.304028348
1751118871.543890,-1.569224090,23.345470562,-10.318133928
1751118871.556508,-1.571216555,23.345480871,-10.336031929
1751118871.565221,-1.572552170,23.345468930,-10.347007197
1751118871.573973,-1.574126113,23.345433760,-10.360838103
1751118871.583793,-1.575704740,23.345376620,-10.374710103
1751118871.594982,-1.577516181,23.345285201,-10.390433437
1751118871.604278,-1.579006082,23.345192629,-10.402834348
1751118871.613327,-1.580580616,23.345067717,-10.416717714
1751118871.626203,-1.582432547,23.344892822,-10.433046740
1751118871.634067,-1.583811794,23.344739180,-10.445511162
1751118871.643799,-1.585478853,23.344542178,-10.459735205
1751118871.656886,-1.587318190,23.344306084,-10.474866122
1751118871.665644,-1.588959678,23.344071884,-10.488369083
1751118871.673719,-1.590423823,23.343818023,-10.501802505
1751118871.683071,-1.591935113,23.343537741,-10.515551303
1751118871.693073,-1.593499789,23.343228392,-10.529660955
1751118871.703181,-1.594954739,23.342900531,-10.543651044
1751118871.714376,-1.596496483,23.342530899,-10.558475171
1751118871.723551,-1.598200534,23.342152037,-10.572740426
1751118871.733709,-1.599752644,23.341766854,-10.586405332
1751118871.743677,-1.601415780,23.341330580,-10.601047042
1751118871.761448,-1.603764889,23.340593113,-10.624234357
1751118871.764685,-1.604544064,23.340375405,-10.630758325
1751118871.773252,-1.605952422,23.339950567,-10.643084777
1751118871.784431,-1.607576973,23.339438952,-10.657302669
1751118871.793667,-1.608979910,23.338915400,-10.671264179
1751118871.804116,-1.610542913,23.338346905,-10.685846646
1751118871.814128,-1.612056793,23.337793660,-10.699498351
1751118871.823936,-1.613433860,23.337179986,-10.714118839
1751118871.833594,-1.614913412,23.336589911,-10.727713611
1751118871.845996,-1.616506111,23.335879205,-10.743526865
1751118871.854892,-1.617976721,23.335200616,-10.758126918
1751118871.866511,-1.619550691,23.334427173,-10.774238907
1751118871.873106,-1.620716679,23.333936707,-10.784171903
1751118871.887979,-1.622727032,23.332936181,-10.803801764
1751118871.893516,-1.623649344,23.332463954,-10.812806892
1751118871.903850,-1.625219891,23.331661675,-10.827749752
1751118871.913531,-1.626620510,23.330929986,-10.841009844
1751118871.922916,-1.627937253,23.330157423,-10.854673202
1751118871.933031,-1.629318961,23.329327399,-10.869009574
1751118871.943416,-1.630816396,23.328463186,-10.883573113
1751118871.954698,-1.632286543,23.327546223,-10.898647303
1751118871.963780,-1.633674495,23.326755344,-10.911349245
1751118871.973048,-1.635210751,23.325859403,-10.925407110
1751118871.984743,-1.636983896,23.324867221,-10.940579484
1751118871.995586,-1.638494470,23.323876054,-10.955363519
1751118872.010565,-1.639975395,23.322882664,-10.969855899
1751118872.013712,-1.641349323,23.322022620,-10.982145766
1751118872.023493,-1.642877805,23.321024274,-10.996120689
1751118872.033302,-1.644353376,23.320018206,-11.009912219
1751118872.043350,-1.645807536,23.318961828,-11.024106835
1751118872.053054,-1.647220592,23.317915536,-11.037898740
1751118872.063432,-1.648747074,23.316794280,-11.052396273
1751118872.074377,-1.650183015,23.315587469,-11.067705024
1751118872.083566,-1.651382643,23.314562412,-11.080493063
1751118872.098771,-1.653607261,23.312813867,-11.101847796
1751118872.105085,-1.654192625,23.312327659,-11.107684952
1751118872.117681,-1.656237731,23.310664459,-11.127339883
1751118872.122727,-1.657094959,23.309955356,-11.135577443
1751118872.133884,-1.658757026,23.308624529,-11.150812872
1751118872.144170,-1.660294046,23.307392271,-11.164664259
1751118872.153517,-1.661845312,23.306137324,-11.178528109
1751118872.164063,-1.663514579,23.304762895,-11.193444353
1751118872.173673,-1.664855182,23.303495770,-11.206973195
1751118872.184391,-1.666546904,23.302089078,-11.221750820
1751118872.193866,-1.668092116,23.300782368,-11.235246541
1751118872.206645,-1.670032970,23.299037215,-11.252948782
1751118872.213425,-1.671111386,23.298052691,-11.262783372
1751118872.225164,-1.672795005,23.296538780,-11.277698258
1751118872.233791,-1.674052523,23.295163028,-11.291056466
1751118872.243658,-1.675386589,23.293685171,-11.305225902
1751118872.253373,-1.676935397,23.292263959,-11.318664455
1751118872.263451,-1.678605416,23.290732445,-11.332926486
1751118872.273128,-1.680008249,23.289260163,-11.346441297
1751118872.283835,-1.681538750,23.287632267,-11.361183691
1751118872.294346,-1.683300283,23.286013253,-11.375627684
1751118872.305034,-1.684980710,23.284406950,-11.389738855
1751118872.314526,-1.686483310,23.282754734,-11.404050629
1751118872.324608,-1.687931968,23.281141473,-11.417846257
1751118872.334630,-1.689527384,23.279529937,-11.431447648
1751118872.344613,-1.691251622,23.277763883,-11.446144363
1751118872.357280,-1.693126722,23.275700937,-11.463054771
1751118872.365023,-1.694329402,23.274356530,-11.473935834
1751118872.374022,-1.695715072,23.272723852,-11.487010966
1751118872.383369,-1.697227884,23.270961119,-11.500963157
1751118872.394608,-1.698846469,23.269051767,-11.515887896
1751118872.403791,-1.700466189,23.267322743,-11.529231394
1751118872.413318,-1.701996879,23.265573668,-11.542564791
1751118872.423564,-1.703685773,23.263638131,-11.557137663
1751118872.433648,-1.705166304,23.261736013,-11.571287081
1751118872.443983,-1.706784801,23.259831526,-11.585289763
1751118872.455264,-1.708713320,23.257677352,-11.600920623
1751118872.466360,-1.710123040,23.256004938,-11.612907826
1751118872.472817,-1.711707103,23.254105532,-11.626374685
1751118872.485756,-1.713325418,23.251971998,-11.641328339
1751118872.493755,-1.714906608,23.249991373,-11.655053220
1751118872.503286,-1.716497918,23.247949658,-11.669044395
1751118872.515661,-1.718465039,23.245394995,-11.686335270
1751118872.523010,-1.719665830,23.243858098,-11.696624790
1751118872.533838,-1.721325003,23.241762178,-11.710520935
1751118872.543565,-1.722865109,23.239555772,-11.724992596
1751118872.553704,-1.724573853,23.237437846,-11.738734079
1751118872.563329,-1.726255720,23.235254630,-11.752741401
1751118872.574528,-1.727892491,23.233024286,-11.766896689
1751118872.583915,-1.729640267,23.230746586,-11.781195107
1751118872.594455,-1.731307085,23.228551115,-11.794827476
1751118872.604941,-1.733225656,23.226123174,-11.809733043
1751118872.614187,-1.734726899,23.224067379,-11.822219357
1751118872.624104,-1.736510263,23.221589203,-11.837118403
1751118872.637796,-1.738142314,23.219189231,-11.851396587
1751118872.643547,-1.739597112,23.217011129,-11.864233557
1751118872.654014,-1.741112184,23.214662450,-11.877952305
1751118872.663625,-1.742723343,23.212142014,-11.892537192
1751118872.676145,-1.744250348,23.209867789,-11.905575382
1751118872.684965,-1.745865212,23.207289809,-11.920219078
1751118872.696927,-1.747524968,23.204615523,-11.935265509
1751118872.706349,-1.749703003,23.201592407,-11.952087154
1751118872.715255,-1.750930671,23.199710310,-11.962458309
1751118872.723315,-1.752448245,23.197232899,-11.976004037
1751118872.732913,-1.753855160,23.194753575,-11.989449108
1751118872.743710,-1.755413451,23.191985412,-12.004336719
1751118872.754183,-1.756828866,23.189307312,-12.018621740
1751118872.764525,-1.758517745,23.186729180,-12.032256643
1751118872.774580,-1.760107465,23.184124653,-12.045908516
1751118872.784126,-1.761746241,23.181417041,-12.059977312
1751118872.793766,-1.763142951,23.178710509,-12.073926375
1751118872.803974,-1.764770403,23.176058739,-12.087483547
1751118872.813614,-1.766367790,23.173254889,-12.101696540
1751118872.825279,-1.768257664,23.170231572,-12.116882538
1751118872.834230,-1.769646994,23.167668610,-12.129646863
1751118872.843588,-1.771194641,23.165003935,-12.142817516
1751118872.853745,-1.772866806,23.162101965,-12.157043173
1751118872.865759,-1.774486418,23.159186104,-12.171217764
1751118872.873695,-1.775985744,23.156397825,-12.184665858
1751118872.885259,-1.777691644,23.153334917,-12.199320322
1751118872.893862,-1.779220026,23.150569512,-12.212445366
1751118872.903998,-1.780704055,23.147633070,-12.226278865
1751118872.913872,-1.782330934,23.144695864,-12.240010769
1751118872.923592,-1.783865430,23.141716905,-12.253831032
1751118872.934907,-1.785652987,23.138436929,-12.268926035
1751118872.944086,-1.787063206,23.135581534,-12.281966518
1751118872.954285,-1.788735875,23.132518302,-12.295853708
1751118872.963508,-1.790219938,23.129535052,-12.309277528
1751118872.973367,-1.791729418,23.126480274,-12.322926709
1751118872.991425,-1.793531005,23.122957605,-12.338545128
1751118872.994553,-1.794919717,23.120323071,-12.350139631
1751118873.003409,-1.796398462,23.117100100,-12.364230295
1751118873.013675,-1.797907173,23.113790347,-12.378601572
1751118873.024445,-1.799712299,23.110435558,-12.393058824
1751118873.034253,-1.801196231,23.107269003,-12.406603696
1751118873.045634,-1.802865590,23.103699581,-12.421763954
1751118873.053627,-1.804226558,23.100856927,-12.433755961
1751118873.063373,-1.805771749,23.097724969,-12.446883401
1751118873.073369,-1.807286225,23.094439667,-12.460560849
1751118873.083313,-1.808962026,23.091061470,-12.474526902
1751118873.095301,-1.810920978,23.087082815,-12.490845513
1751118873.104966,-1.812530902,23.083734125,-12.504474573
1751118873.116217,-1.814035416,23.080740486,-12.516577218
1751118873.130079,-1.816134969,23.076512581,-12.533538555
1751118873.134350,-1.817517669,23.073700551,-12.544736626
1751118873.143233,-1.818955292,23.070642728,-12.556841211
1751118873.153049,-1.820545868,23.067110329,-12.570735805
1751118873.164606,-1.822353132,23.063069887,-12.586516451
1751118873.174273,-1.823857519,23.059604474,-12.599958553
1751118873.184704,-1.825559720,23.056019495,-12.613772785
1751118873.195554,-1.827180630,23.052274182,-12.628106841
1751118873.204556,-1.828727162,23.048776917,-12.641405424
1751118873.215023,-1.830374013,23.045030190,-12.655560678
1751118873.225672,-1.832095408,23.041164041,-12.670068295
1751118873.235730,-1.833569879,23.037702920,-12.682973142
1751118873.245242,-1.835243452,23.033943339,-12.696903134
1751118873.254649,-1.836920434,23.030243837,-12.710519803
1751118873.264704,-1.838362389,23.026494992,-12.724233526
1751118873.274672,-1.840003704,23.022711190,-12.737991701
1751118873.284813,-1.841606075,23.018995390,-12.751417417
1751118873.294571,-1.843394073,23.015082971,-12.765460897
1751118873.304874,-1.845021291,23.011140599,-12.779518994
1751118873.315092,-1.846705519,23.007266639,-12.793245684
1751118873.325419,-1.848512905,23.003083688,-12.807968846
1751118873.335289,-1.850117150,22.999310331,-12.821164652
1751118873.347039,-1.852159776,22.994822026,-12.836753114
1751118873.356972,-1.853779107,22.990846543,-12.850465997
1751118873.364935,-1.855129518,22.987598733,-12.861606989
1751118873.375523,-1.856583662,22.983537703,-12.875465219
1751118873.384675,-1.858121816,22.979686307,-12.888535581
1751118873.395745,-1.860157719,22.975529380,-12.902550390
1751118873.404505,-1.861901341,22.971455317,-12.916191221
1751118873.414867,-1.863528359,22.967271923,-12.930112508
1751118873.424713,-1.865132751,22.963172962,-12.943673290
1751118873.435110,-1.867004201,22.959009992,-12.957359910
1751118873.445024,-1.868821100,22.954943869,-12.970640104
1751118873.455862,-1.870651712,22.950473825,-12.985144980
1751118873.465157,-1.872233479,22.946402816,-12.998275383
1751118873.486164,-1.873783185,22.942320839,-13.011368648
1751118873.486222,-1.875437203,22.937921161,-13.025401813
1751118873.497592,-1.877131981,22.933738425,-13.038665183
1751118873.506564,-1.878925899,22.929356620,-13.052475764
1751118873.515101,-1.880707256,22.924868815,-13.066533206
1751118873.525114,-1.882308744,22.920667364,-13.079617259
1751118873.534589,-1.883831172,22.916361556,-13.092954696
1751118873.545164,-1.885737202,22.911949993,-13.106540012
1751118873.556042,-1.887904035,22.906903352,-13.121973973
1751118873.568326,-1.889831458,22.901797644,-13.137481041
1751118873.574285,-1.891061228,22.898652382,-13.146983312
1751118873.584158,-1.892835447,22.894193602,-13.160386388
1751118873.596509,-1.894949579,22.888849550,-13.176346922
1751118873.604783,-1.896536710,22.884849188,-13.188221360
1751118873.614975,-1.898391906,22.880178173,-13.202008051
1751118873.625347,-1.900218755,22.875553543,-13.215575592
1751118873.634449,-1.901723806,22.871217509,-13.228227405
1751118873.644843,-1.903642796,22.866464839,-13.242017868
1751118873.654421,-1.905532034,22.861819162,-13.255415010
1751118873.665776,-1.907431892,22.857121856,-13.268878581
1751118873.675878,-1.909088954,22.852442340,-13.282214859
1751118873.685380,-1.910939861,22.847189291,-13.297102033
1751118873.694854,-1.912417947,22.842868351,-13.309282954
1751118873.704590,-1.914209852,22.838291250,-13.322119355
1751118873.715822,-1.916250363,22.833051129,-13.336726640
1751118873.725666,-1.917814422,22.828422071,-13.349557732
1751118873.734511,-1.919633797,22.823595732,-13.362865093
1751118873.745403,-1.921552028,22.818368208,-13.377195007
1751118873.754696,-1.923112413,22.813827292,-13.389575832
1751118873.764592,-1.924996442,22.808934201,-13.402846128
1751118873.774492,-1.926772183,22.803938201,-13.416319507
1751118873.784873,-1.928614259,22.798730295,-13.430286808
1751118873.797126,-1.930779263,22.792779452,-13.446149459
1751118873.804682,-1.932106060,22.788784271,-13.456742797
1751118873.815549,-1.933833959,22.783919209,-13.469583216
1751118873.836715,-1.937040471,22.774832214,-13.493389200
1751118873.836991,-1.937512143,22.773441057,-13.497013712
1751118873.844478,-1.939249824,22.768506465,-13.509827937
1751118873.855001,-1.941096746,22.763422989,-13.522958560
1751118873.864808,-1.943049468,22.758021947,-13.536831120
1751118873.874280,-1.944718772,22.753015670,-13.549621167
1751118873.884384,-1.946461531,22.747699167,-13.563135806
1751118873.895747,-1.948309419,22.742036238,-13.577455547
1751118873.904721,-1.949957139,22.737065180,-13.589961803
1751118873.914813,-1.951765945,22.731772661,-13.603210048
1751118873.925023,-1.953452091,22.726526039,-13.616277074
1751118873.935077,-1.955241552,22.720933854,-13.630135050
1751118873.944687,-1.956901197,22.715775918,-13.642853667
1751118873.956221,-1.958607231,22.710217011,-13.656495049
1751118873.964560,-1.960331338,22.705090882,-13.669012929
1751118873.975762,-1.962192358,22.699455769,-13.682703708
1751118873.984474,-1.963939959,22.694140894,-13.695550545
1751118873.994386,-1.965724157,22.688671920,-13.708704061
1751118874.004323,-1.967302952,22.683238474,-13.721710389
1751118874.014449,-1.969147808,22.677570256,-13.735213671
1751118874.025788,-1.970908707,22.671964424,-13.748501155
1751118874.034930,-1.972655663,22.666522490,-13.761337243
1751118874.045245,-1.974502443,22.660561629,-13.775327337
1751118874.056143,-1.976255821,22.654878343,-13.788599664
1751118874.065439,-1.978111820,22.649266440,-13.801640199
1751118874.084275,-1.981247029,22.638789309,-13.825819831
1751118874.090464,-1.982353345,22.635074176,-13.834344198
1751118874.095736,-1.983320226,22.631976189,-13.841432451
1751118874.104632,-1.984833312,22.626755917,-13.853336288
1751118874.115980,-1.986569569,22.620934012,-13.866553608
1751118874.125704,-1.988440753,22.614989704,-13.879983104
1751118874.134468,-1.989999568,22.609537076,-13.892244924
1751118874.144359,-1.991768405,22.603747557,-13.905206214
1751118874.155417,-1.993546256,22.597665759,-13.918757259
1751118874.166213,-1.995355394,22.591452213,-13.932535652
1751118874.177919,-1.997480826,22.584498806,-13.947874079
1751118874.184847,-1.998650573,22.580170976,-13.957379103
1751118874.194804,-2.000257883,22.574210419,-13.970421966
